gene_id,DRA,DRB,DRC,dr0199A,dr0199B,dr0199C,extracted_gene_id,wt_fpkm_average,mutant_fpkm_average
gene-DR_RS14220|DR_RS14220,25.260305,26.161791,24.3272,30.115685,35.23724,37.440609,DR_RS14220,25.249765333333333,34.26451133333333
gene-DR_RS00690|DR_RS00690,79.70594,77.853043,84.500893,98.28447,129.257401,122.07428,DR_RS00690,80.68662533333334,116.538717
gene-DR_RS06220|deoC,105.714462,75.276794,73.215179,123.919762,117.655983,92.67514,DR_RS06220,84.73547833333333,111.41696166666668
gene-DR_RS09225|DR_RS09225,54.053368,79.066757,66.031769,107.902954,128.707504,144.381958,DR_RS09225,66.38396466666667,126.997472
gene-DR_RS06050|DR_RS06050,117.598267,47.892326,49.811016,170.736343,83.175049,128.974136,DR_RS06050,71.767203,127.62850933333334
gene-DR_RS11010|DR_RS11010,157.303146,112.403427,126.540794,195.153412,244.076889,461.50116,DR_RS11010,132.08245566666668,300.24382033333336
gene-DR_RS01110|DR_RS01110,689.461731,665.289978,669.129944,1102.255127,1014.146301,851.749451,DR_RS01110,674.6272176666668,989.3836263333334
gene-DR_RS02015|DR_RS02015,107.501259,89.32016,94.530693,156.461258,178.502945,222.672318,DR_RS02015,97.11737066666666,185.87884033333333
gene-DR_RS10870|DR_RS10870,61.16724,60.430576,64.600769,64.477753,46.833309,49.623402,DR_RS10870,62.06619499999999,53.64482133333333
gene-DR_RS01920|DR_RS01920,148.489502,226.356476,230.9655,156.453934,235.123825,322.980713,DR_RS01920,201.9371593333333,238.1861573333333
gene-DR_RS00920|rdgB,100.766411,79.653725,80.962982,105.808815,85.857559,87.592201,DR_RS00920,87.127706,93.08619166666666
gene-DR_RS01175|DR_RS01175,247.600403,275.049622,305.557617,262.318176,343.134827,260.169281,DR_RS01175,276.06921400000004,288.54076133333336
gene-DR_RS01065|DR_RS01065,32.201145,36.150501,31.103046,129.914459,112.252396,239.438965,DR_RS01065,33.151564,160.53527333333332
gene-DR_RS05615|recF,18.608019,19.293768,18.298098,31.85951,28.22019,51.027237,DR_RS05615,18.733295,37.03564566666667
gene-DR_RS03540|DR_RS03540,171.489975,126.248108,150.690384,261.960144,235.955933,206.186676,DR_RS03540,149.47615566666664,234.70091766666667
gene-DR_RS03725|DR_RS03725,17.687185,20.379053,20.393953,17.918644,29.03726,28.220034,DR_RS03725,19.48673033333333,25.058646
gene-DR_RS11490|ffs,8.28708,3.836404,7.009745,18.650135,21.653532,45.52774,DR_RS11490,6.377743,28.610469
gene-DR_RS08670|dusA,35.660583,21.198135,20.793627,90.083122,66.336044,112.502144,DR_RS08670,25.884114999999998,89.64043666666667
gene-DR_RS08430|DR_RS08430,48.188854,29.229593,26.317358,37.342083,36.051205,36.930214,DR_RS08430,34.578601666666664,36.774500666666675
gene-DR_RS11330|DR_RS11330,52.352539,51.867393,45.428894,148.699631,130.51001,295.84549,DR_RS11330,49.88294199999999,191.6850436666667
gene-DR_RS03100|ruvB,78.043777,81.00222,83.047112,162.934067,200.318481,318.107452,DR_RS03100,80.697703,227.12
gene-DR_RS01795|DR_RS01795,267.205322,187.303635,215.721405,236.944504,180.042542,166.25061,DR_RS01795,223.41012066666667,194.412552
gene-DR_RS01195|DR_RS01195,31.936262,32.740711,38.538563,82.770149,90.72995,119.674805,DR_RS01195,34.40517866666667,97.724968
gene-DR_RS04915|DR_RS04915,999.398804,937.869141,1128.796997,1017.865234,864.223083,607.542053,DR_RS04915,1022.0216473333334,829.8767899999999
gene-DR_RS12645|DR_RS12645,61.894726,44.709774,48.150497,100.867943,73.941101,74.989853,DR_RS12645,51.584999,83.266299
gene-DR_RS12845|murD,70.861992,60.01825,51.922913,125.759369,112.246498,178.509979,DR_RS12845,60.934385,138.83861533333334
gene-DR_RS06045|DR_RS06045,53.296375,28.292953,30.412998,71.954926,42.359097,75.511543,DR_RS06045,37.334108666666665,63.27518866666666
gene-DR_RS02645|DR_RS02645,3.861283,4.054279,1.42328,5.013142,6.249654,9.135679,DR_RS02645,3.112947333333333,6.799491666666666
gene-DR_RS08745|DR_RS08745,1950.468628,1104.972534,1216.690674,848.008423,684.202454,484.718048,DR_RS08745,1424.0439453333336,672.3096416666666
gene-DR_RS01880|DR_RS01880,952.787048,1979.404297,2245.962646,1071.311035,1716.054199,1050.880371,DR_RS01880,1726.0513303333335,1279.4152016666667
gene-DR_RS02415|DR_RS02415,23.781073,21.677263,21.587143,43.262558,27.715788,40.196465,DR_RS02415,22.348493,37.05827033333333
gene-DR_RS11445|DR_RS11445,15.60205,6.895101,6.452655,32.128834,25.579103,57.994816,DR_RS11445,9.649935333333334,38.567584333333336
gene-DR_RS07540|DR_RS07540,1.397175,0.437196,0.859519,26.744249,17.460249,114.616714,DR_RS07540,0.8979633333333333,52.940404
gene-DR_RS05625|DR_RS05625,24.514956,28.102577,25.789078,83.141533,73.670578,107.561859,DR_RS05625,26.135537,88.12465666666667
gene-DR_RS05125|DR_RS05125,287.441345,160.847427,147.018143,353.663055,145.522491,119.354393,DR_RS05125,198.43563833333334,206.17997966666667
gene-DR_RS08860|DR_RS08860,70.645645,98.203255,100.773148,59.50927,65.061104,45.945866,DR_RS08860,89.874016,56.83874666666667
gene-DR_RS01350|DR_RS01350,4.997395,5.799859,6.137247,18.650095,21.261866,48.419872,DR_RS01350,5.644833666666666,29.443944333333334
gene-DR_RS03915|DR_RS03915,27.997829,25.219336,21.82649,75.694427,55.174881,64.919189,DR_RS03915,25.014551666666666,65.26283233333334
gene-DR_RS00990|DR_RS00990,18.452259,26.270506,25.717505,67.880203,55.398544,97.646263,DR_RS00990,23.48009,73.64166999999999
gene-DR_RS07680|nuoF,382.733765,121.768204,126.475349,72.747681,38.576561,31.217985,DR_RS07680,210.32577266666667,47.51407566666666
gene-DR_RS11655|DR_RS11655,32.177776,32.379604,33.580631,35.955864,35.514561,50.5779,DR_RS11655,32.71267033333333,40.682775
gene-DR_RS06625|DR_RS06625,3.263627,1.056016,1.379206,10.038062,7.703574,14.411845,DR_RS06625,1.8996163333333334,10.717827
gene-DR_RS08590|DR_RS08590,24.039871,13.129013,11.408544,33.962704,22.355835,29.250931,DR_RS08590,16.192476000000003,28.523156666666665
gene-DR_RS07070|hpt,329.968536,217.839539,237.709656,337.212311,262.141113,212.223389,DR_RS07070,261.8392436666666,270.5256043333333
gene-DR_RS16640|DR_RS16640,15.51032,12.530412,9.226326,14.223235,19.325672,58.239098,DR_RS16640,12.422352666666667,30.596001666666666
gene-DR_RS14530|DR_RS14530,25.560255,21.594627,23.616598,20.856358,26.283072,47.799686,DR_RS14530,23.59049333333333,31.646372000000003
gene-DR_RS11280|DR_RS11280,26.818256,25.840403,20.984373,116.252701,103.467682,254.652222,DR_RS11280,24.547677333333336,158.12420166666666
gene-DR_RS01610|rpsJ,3489.821533,1814.074951,2196.716553,2795.909424,2283.754883,2133.990723,DR_RS01610,2500.2043456666665,2404.5516766666665
gene-DR_RS17050|DR_RS17050,65.905602,101.966728,106.575012,76.776337,68.071434,74.91684,DR_RS17050,91.48244733333333,73.25487033333333
gene-DR_RS16350|DR_RS16350,1.468173,1.717169,1.246044,32.071121,33.132298,78.784782,DR_RS16350,1.4771286666666665,47.996067000000004
gene-DR_RS09995|DR_RS09995,27.449677,25.377665,27.954771,43.088707,42.910023,64.046288,DR_RS09995,26.927371000000004,50.015006
gene-DR_RS06915|DR_RS06915,42.233723,37.357906,44.753132,36.751675,46.747913,31.01384,DR_RS06915,41.448253666666666,38.17114266666666
gene-DR_RS02695|DR_RS02695,1.28285,0.758496,1.351741,3.995717,5.708638,13.08635,DR_RS02695,1.131029,7.596901666666667
gene-DR_RS08840|DR_RS08840,89.985451,86.075066,83.521553,95.361816,91.961555,53.13953,DR_RS08840,86.52735666666666,80.15430033333334
gene-DR_RS06235|DR_RS06235,13.026682,18.548855,20.227188,19.903345,13.872927,25.103113,DR_RS06235,17.267574999999997,19.626461666666668
gene-DR_RS16980|DR_RS16980,52.247868,28.107637,29.521,297.482819,174.979172,420.356567,DR_RS16980,36.625501666666665,297.606186
gene-DR_RS14520|pdxY,63.292164,44.490452,44.775471,71.724831,87.413567,85.687111,DR_RS14520,50.85269566666667,81.608503
gene-DR_RS05620|DR_RS05620,39.074711,41.55571,37.616051,41.068562,37.184982,62.499424,DR_RS05620,39.41549066666666,46.917656
gene-DR_RS09985|DR_RS09985,6.245961,4.66025,3.609516,10.869059,7.167371,11.343325,DR_RS09985,4.838575666666666,9.793251666666666
gene-DR_RS10000|DR_RS10000,29.188112,21.963242,18.982038,43.37661,39.136051,65.097404,DR_RS10000,23.377797333333334,49.20335500000001
gene-DR_RS12090|tsaE,22.673145,26.488127,27.274229,44.089241,36.335522,75.967873,DR_RS12090,25.47850033333333,52.13087866666666
gene-DR_RS11925|DR_RS11925,47.406158,32.206406,35.381905,88.379173,72.919533,126.527908,DR_RS11925,38.33148966666666,95.94220466666665
gene-DR_RS12400|DR_RS12400,453.908051,523.534729,549.442932,782.805603,783.782166,707.87915,DR_RS12400,508.961904,758.1556396666666
gene-DR_RS10605|DR_RS10605,189.940994,136.811081,129.301208,322.471985,213.562302,220.671036,DR_RS10605,152.01776099999998,252.23510766666664
gene-DR_RS15115|DR_RS15115,177.518555,126.85965,119.464516,226.055435,134.534668,217.6689,DR_RS15115,141.28090699999998,192.753001
gene-DR_RS06575|gatC,77.85672,95.936493,97.905678,72.722031,132.101364,128.290649,DR_RS06575,90.566297,111.03801466666668
gene-DR_RS11705|DR_RS11705,104.804504,107.61248,105.42308,142.730286,165.369293,185.219101,DR_RS11705,105.946688,164.43956
gene-DR_RS03080|DR_RS03080,79.20359,66.326157,64.776093,143.827637,117.097855,148.56041,DR_RS03080,70.10194666666666,136.49530066666668
gene-DR_RS12565|DR_RS12565,37.861755,30.516949,34.749325,120.980217,111.018509,195.988449,DR_RS12565,34.37600966666667,142.66239166666665
gene-DR_RS13380|DR_RS13380,22.806448,24.096313,21.91984,88.9076,72.36042,119.236763,DR_RS13380,22.940866999999997,93.50159433333333
gene-DR_RS02060|DR_RS02060,3533.35083,2980.175781,3361.40332,1357.509888,1644.563477,1162.322876,DR_RS02060,3291.643310333333,1388.1320803333335
gene-DR_RS06690|DR_RS06690,121.622688,126.860115,125.783325,187.430115,126.119858,132.740311,DR_RS06690,124.755376,148.763428
gene-DR_RS10235|katA,1232.248535,2240.897461,2722.254395,663.349609,929.059265,1029.220825,DR_RS10235,2065.1334636666666,873.8765663333334
gene-DR_RS14505|DR_RS14505,38.749352,30.166338,29.033125,29.067953,20.577976,29.523651,DR_RS14505,32.649605,26.38986
gene-DR_RS12975|DR_RS12975,22.386955,15.977214,15.235775,51.149498,42.391644,100.869202,DR_RS12975,17.866648,64.803448
gene-DR_RS12965|DR_RS12965,19.418634,11.238469,10.047891,35.767319,32.358463,105.303787,DR_RS12965,13.568331333333333,57.809856333333336
gene-DR_RS06755|map,115.992638,119.183655,130.272293,153.73436,113.427475,104.416908,DR_RS06755,121.81619533333333,123.859581
gene-DR_RS03845|DR_RS03845,36.002247,27.563639,25.384483,60.750015,46.078236,89.56601,DR_RS03845,29.650122999999997,65.46475366666667
gene-DR_RS02420|DR_RS02420,16.705269,20.319162,19.90748,38.282879,39.154377,64.943825,DR_RS02420,18.977303666666668,47.460360333333334
gene-DR_RS02445|DR_RS02445,51.360241,49.257832,47.427994,74.185341,64.451172,91.148697,DR_RS02445,49.348689,76.59506999999999
gene-DR_RS11175|DR_RS11175,2418.083252,1634.747314,1800.779663,1392.731079,1245.325439,877.73822,DR_RS11175,1951.2034096666666,1171.9315793333333
gene-DR_RS03090|DR_RS03090,57.382328,48.123497,57.49633,215.335068,194.935059,403.981842,DR_RS03090,54.334051666666674,271.41732299999995
gene-DR_RS15680|DR_RS15680,12.855431,8.177216,9.520046,13.31214,13.487485,39.557743,DR_RS15680,10.184230999999999,22.11912266666667
gene-DR_RS00030|DR_RS00030,270.870087,267.943665,310.189178,429.773407,463.25235,359.378021,DR_RS00030,283.0009766666667,417.467926
gene-DR_RS09465|DR_RS09465,261.05481,192.23407,198.054794,236.581558,180.435776,151.242035,DR_RS09465,217.114558,189.41978966666667
gene-DR_RS08845|DR_RS08845,74.836067,65.778015,67.812767,76.908882,63.908508,45.35619,DR_RS08845,69.47561633333333,62.05786
gene-DR_RS07185|DR_RS07185,394.104309,286.473083,304.604828,238.243713,264.227753,221.466217,DR_RS07185,328.3940733333333,241.312561
gene-DR_RS03130|DR_RS03130,34.471024,17.20789,17.414434,70.580261,63.141876,113.08181,DR_RS03130,23.031115999999997,82.26798233333334
gene-DR_RS05775|DR_RS05775,15.289083,9.414233,7.772769,150.49733,197.980438,537.082886,DR_RS05775,10.825361666666666,295.1868846666667
gene-DR_RS04890|DR_RS04890,22.095877,36.789051,38.928249,50.680191,48.139359,60.169342,DR_RS04890,32.60439233333333,52.99629733333333
gene-DR_RS09040|trpD,134.793716,131.659698,132.587006,206.307556,175.34079,156.669647,DR_RS09040,133.0134733333333,179.439331
gene-DR_RS04715|DR_RS04715,1406.57312,998.818176,1042.717529,1645.019775,1355.256836,1088.260742,DR_RS04715,1149.3696083333332,1362.8457843333333
gene-DR_RS10485|rplK,1418.054565,1064.502319,1135.735962,1101.045898,1945.037598,2244.990479,DR_RS10485,1206.0976153333331,1763.691325
gene-DR_RS05635|trpS,5.596874,4.814948,5.30672,34.429958,27.935446,51.735302,DR_RS05635,5.239514000000001,38.03356866666667
gene-DR_RS05730|DR_RS05730,1.419448,3.246633,2.041785,5.289386,6.326178,20.98353,DR_RS05730,2.2359553333333335,10.866364666666664
gene-DR_RS00305|DR_RS00305,26.323685,21.694998,21.49082,43.848644,32.109184,86.269753,DR_RS00305,23.16983433333333,54.07586033333333
gene-DR_RS08625|glgC,1259.592407,835.499146,907.396545,604.187012,433.126007,344.443359,DR_RS08625,1000.829366,460.58545933333335
gene-DR_RS15415|DR_RS15415,20.492897,18.690968,21.122421,43.062183,42.35413,60.169083,DR_RS15415,20.102095333333335,48.52846533333334
gene-DR_RS05115|DR_RS05115,151.24205,133.722931,144.911667,95.737572,131.537399,103.760628,DR_RS05115,143.29221599999997,110.34519966666666
gene-DR_RS03870|DR_RS03870,18.097002,12.068159,12.56686,38.120914,28.307522,84.836426,DR_RS03870,14.244006999999998,50.42162066666666
gene-DR_RS06980|DR_RS06980,3.5232,1.725052,2.135764,19.690128,33.163593,127.023483,DR_RS06980,2.461338666666667,59.959068
gene-DR_RS02725|DR_RS02725,0.425416,0.790317,0.622839,5.192674,7.14456,20.617517,DR_RS02725,0.6128573333333334,10.984917000000001
gene-DR_RS14555|DR_RS14555,1.379765,0.282808,0.216573,17.253487,19.50622,65.84655,DR_RS14555,0.6263819999999999,34.20208566666667
gene-DR_RS15400|DR_RS15400,13.725714,11.531113,9.40207,25.567636,20.605175,35.440807,DR_RS15400,11.552965666666667,27.204539333333333
gene-DR_RS07585|DR_RS07585,933.458862,747.537354,842.37738,1042.014893,991.54657,702.719421,DR_RS07585,841.1245319999999,912.093628
gene-DR_RS01250|speA,86.445068,110.253601,113.923759,139.795334,191.222015,186.004196,DR_RS01250,103.54080933333334,172.34051499999998
gene-DR_RS15875|DR_RS15875,11.845711,9.621284,9.765029,21.657812,15.720037,26.052395,DR_RS15875,10.410674666666665,21.14341466666667
gene-DR_RS11685|DR_RS11685,10.013092,6.468864,6.905756,35.763496,27.967258,64.809967,DR_RS11685,7.795904,42.84690700000001
gene-DR_RS02615|dnaE,58.784809,49.548813,50.912144,83.12957,63.665588,61.933941,DR_RS02615,53.081922,69.57636633333334
gene-DR_RS14410|DR_RS14410,8.323409,6.188062,5.17514,17.257059,16.240238,33.956375,DR_RS14410,6.562203666666666,22.48455733333334
gene-DR_RS01400|DR_RS01400,333.307587,259.885071,234.611893,402.274933,291.15625,285.725677,DR_RS01400,275.9348503333333,326.38561999999996
gene-DR_RS15730|DR_RS15730,0.264143,0.0,0.0,2.41995,0.731485,3.033416,DR_RS15730,0.08804766666666668,2.061617
gene-DR_RS03795|hisIE,178.152756,99.066116,110.72879,207.411591,156.149628,225.356201,DR_RS03795,129.31588733333334,196.30580666666665
gene-DR_RS10590|DR_RS10590,68.072952,78.621429,79.239944,157.180923,132.309021,133.918518,DR_RS10590,75.31144166666667,141.136154
gene-DR_RS03035|DR_RS03035,50.061165,53.714855,54.031967,95.297852,94.098793,85.934853,DR_RS03035,52.602662333333335,91.77716600000001
gene-DR_RS09380|DR_RS09380,20.877468,20.115185,24.834925,63.466534,66.263718,149.544632,DR_RS09380,21.942526,93.09162800000001
gene-DR_RS06900|DR_RS06900,528.957703,600.682983,692.31958,349.054718,346.956604,225.894562,DR_RS06900,607.3200886666667,307.30196133333334
gene-DR_RS05575|DR_RS05575,20.079113,24.23963,25.751717,60.389069,46.641106,86.368889,DR_RS05575,23.35682,64.46635466666667
gene-DR_RS07275|DR_RS07275,373.266449,324.096954,358.714172,396.857819,326.84436,279.995483,DR_RS07275,352.02585833333336,334.56588733333336
gene-DR_RS10245|DR_RS10245,37.833111,32.039738,29.248335,67.288498,52.954494,82.270561,DR_RS10245,33.040394666666664,67.50451766666667
gene-DR_RS13630|DR_RS13630,31.019939,16.728632,15.627935,87.315079,71.711609,134.435425,DR_RS13630,21.125502,97.82070433333332
gene-DR_RS01520|DR_RS01520,16.085894,12.71153,12.78343,138.987045,110.326378,281.925537,DR_RS01520,13.860284666666667,177.07965333333334
gene-DR_RS01090|DR_RS01090,282.232422,211.564667,224.695923,205.50737,122.612061,163.53038,DR_RS01090,239.49767066666664,163.88327033333334
gene-DR_RS09100|DR_RS09100,352.889557,227.585693,218.09169,472.160431,283.906708,246.846329,DR_RS09100,266.18897999999996,334.3044893333333
gene-DR_RS11415|DR_RS11415,328.591431,274.20871,346.86438,1029.98938,876.185486,1382.19812,DR_RS11415,316.5548403333333,1096.1243286666665
gene-DR_RS06400|DR_RS06400,21.694231,14.199027,11.42015,56.000965,47.573238,111.659058,DR_RS06400,15.771135999999998,71.74442033333334
gene-DR_RS04045|DR_RS04045,17.150089,12.857028,12.035887,43.452713,29.544754,52.367554,DR_RS04045,14.014334666666668,41.78834033333333
gene-DR_RS13995|DR_RS13995,23.216986,13.569723,10.781798,7.592893,5.936534,17.266327,DR_RS13995,15.856169000000001,10.265251333333334
gene-DR_RS15770|DR_RS15770,25.725756,36.096291,33.688591,20.826305,28.08576,40.974602,DR_RS15770,31.836879333333332,29.96222233333333
gene-DR_RS13595|DR_RS13595,211.56395,189.450287,210.537109,197.972046,150.533951,109.711075,DR_RS13595,203.85044866666667,152.739024
gene-DR_RS06830|DR_RS06830,56.128597,36.525883,37.019768,33.140965,30.406313,33.69191,DR_RS06830,43.224749333333335,32.41306266666667
gene-DR_RS01980|DR_RS01980,1368.367065,1742.568359,1939.61499,4184.916992,4396.614746,5582.874512,DR_RS01980,1683.5168046666668,4721.468750000001
gene-DR_RS13560|DR_RS13560,12.228813,9.968665,9.544016,49.157379,49.578152,122.990509,DR_RS13560,10.580498,73.90868
gene-DR_RS15850|DR_RS15850,85.109436,70.04493,77.363579,76.860405,66.40464,68.684021,DR_RS15850,77.50598166666667,70.64968866666666
gene-DR_RS01570|glmS,92.760185,71.141266,77.1922,109.334267,107.186249,143.530746,DR_RS01570,80.36455033333334,120.01708733333332
gene-DR_RS04480|DR_RS04480,65.474731,45.950443,42.750938,47.813572,38.720371,53.888023,DR_RS04480,51.39203733333333,46.807322
gene-DR_RS14260|DR_RS14260,11.487614,12.754322,12.256625,25.677353,22.204363,41.800117,DR_RS14260,12.166187,29.893944333333334
gene-DR_RS15895|kdpC,2.652923,2.905882,3.830649,3.82658,3.60605,9.987669,DR_RS15895,3.129818,5.806766333333333
gene-DR_RS13740|DR_RS13740,49.658302,39.172127,39.219791,68.76947,53.095917,66.352249,DR_RS13740,42.68340666666668,62.739212
gene-DR_RS09180|DR_RS09180,17.257128,23.899878,24.973843,29.920288,35.596741,72.908981,DR_RS09180,22.043616333333333,46.14200333333334
gene-DR_RS10210|DR_RS10210,185.07399,127.425659,157.321838,187.95575,169.210495,226.396027,DR_RS10210,156.60716233333332,194.52075733333334
gene-DR_RS15610|DR_RS15610,18.697767,13.996039,11.037344,10.328266,21.059549,32.248276,DR_RS15610,14.577049999999998,21.21203033333333
gene-DR_RS07135|DR_RS07135,22.942913,19.864679,23.325451,57.942741,48.849503,75.385872,DR_RS07135,22.044347666666667,60.72603866666666
gene-DR_RS01630|rplB,1991.143188,1082.849609,1193.42627,1821.422363,1363.410034,1140.940308,DR_RS01630,1422.4730223333333,1441.9242350000002
gene-DR_RS08230|DR_RS08230,679.618164,740.243958,804.627014,699.295105,661.66449,607.568604,DR_RS08230,741.4963786666667,656.1760663333333
